player_id,team_id,season,injury_start_date,injury_end_date,duration_days,reasoning,player_name,team_name
203085,1610612750,2022-23,2022-10-24,2023-04-09,20,placed on IL with right hip injury; placed on IL with back spasms; placed on IL with illness,Austin Rivers,Timberwolves
203086,1610612749,2022-23,2023-03-19,2023-04-04,16,placed on IL with sore calf,Meyers Leonard,Bucks
203087,1610612754,2021-22,2021-12-26,2022-01-19,17,placed on IL with sore right wrist; placed on IL with NBA health and safety protocols; placed on IL with sore left knee,Jeremy Lamb,Pacers
203087,1610612758,2021-22,2022-02-14,2022-03-12,14,placed on IL with sore left ankle; placed on IL with sore left hip,Jeremy Lamb,Kings
203095,1610612752,2021-22,2022-01-08,2022-01-10,2,placed on IL with left thigh injury,Evan Fournier,Knicks
203095,1610612752,2022-23,2023-02-23,2023-02-25,2,placed on IL with illness,Evan Fournier,Knicks
203107,1610612740,2021-22,2022-01-02,2022-01-10,8,placed on IL with NBA health and safety protocols,Tomas Satoransky,Pelicans
203109,1610612749,2022-23,2023-03-16,2023-03-27,11,placed on IL with sore calf,Jae Crowder,Bucks
203109,1610612756,2021-22,2021-12-26,2022-01-07,12,placed on IL with NBA health and safety protocols,Jae Crowder,Suns
203110,1610612744,2021-22,2021-11-19,2022-03-29,76,placed on IL with bruised right thigh; placed on IL with right hip injury; placed on IL with NBA health and safety protocols; placed on IL with sore left hip; placed on IL with tightness in left calf; placed on IL with lower back injury; placed on IL with lower back injury,Draymond Green,Warriors
203110,1610612744,2022-23,2022-11-21,2023-02-28,9,placed on IL with back injury; placed on IL with left hip injury; placed on IL with bruised right knee,Draymond Green,Warriors
203114,1610612749,2021-22,2021-11-02,2022-04-02,27,placed on IL with NBA health and safety protocols; placed on IL with hyperextended left knee; placed on IL with sore left wrist; placed on IL with sore left wrist,Khris Middleton,Bucks
203114,1610612749,2022-23,2022-12-17,2023-04-16,54,placed on IL with sore right knee; placed on IL with sore right knee; placed on IL with sore right knee,Khris Middleton,Bucks
203115,1610612743,2021-22,2021-11-14,2022-04-15,24,placed on IL with tightness in lower back; placed on IL with illness; placed on IL with NBA health and safety protocols; placed on IL with right hamstring injury; placed on IL with illness; placed on IL with sprained left ankle; placed on IL with sore right knee,Will Barton,Nuggets
203115,1610612761,2022-23,2023-03-28,2023-04-04,7,placed on IL with sprained left ankle,Will Barton,Raptors
203115,1610612764,2022-23,2022-12-10,2022-12-12,2,placed on IL with foot injury,Will Barton,Wizards
203145,1610612747,2021-22,2021-12-19,2021-12-30,11,placed on IL with NBA health and safety protocols,Kent Bazemore,Lakers
203200,1610612737,2022-23,2022-11-30,2022-12-05,5,placed on IL with NBA health and safety protocols,Justin Holiday,Hawks
203200,1610612754,2021-22,2021-11-30,2021-12-15,15,placed on IL with NBA health and safety protocols,Justin Holiday,Pacers
203200,1610612758,2021-22,2022-03-14,2022-03-15,1,placed on IL with illness,Justin Holiday,Kings
203210,1610612743,2021-22,2021-11-29,2022-04-01,23,placed on IL with sprained left elbow; placed on IL with sprained right ankle; placed on IL with NBA health and safety protocols; placed on IL with sprained right wrist,JaMychal Green,Nuggets
203210,1610612744,2022-23,2023-01-15,2023-01-20,5,placed on IL with right leg injury,JaMychal Green,Warriors
203457,1610612752,2021-22,2021-10-20,2022-02-25,75,placed on IL with sore left knee; placed on IL with sprained right knee; placed on IL with sore right knee; placed on IL with sore right knee; placed on IL with NBA health and safety protocols; placed on IL with sore left knee; placed on IL with sore left knee; placed on IL with sore left knee,Nerlens Noel,Knicks
203458,1610612758,2021-22,2021-12-16,2021-12-29,13,placed on IL with NBA health and safety protocols,Alex Len,Kings
203458,1610612758,2022-23,2023-01-18,2023-01-20,2,placed on IL with illness,Alex Len,Kings
203463,1610612757,2021-22,2021-12-25,2021-12-30,5,placed on IL with NBA health and safety protocols,Ben McLemore,Blazers
203469,1610612748,2022-23,2023-03-12,2023-03-28,16,placed on IL with fractured nose,Cody Zeller,Heat
203469,1610612757,2021-22,2021-12-08,2022-02-08,54,placed on IL with bruised right quadriceps / fractured patella in right knee; placed on IL with right knee injury,Cody Zeller,Blazers
203471,1610612738,2021-22,2021-11-27,2022-01-01,13,placed on IL with sprained right ankle; placed on IL with illness; placed on IL with NBA health and safety protocols,Dennis Schröder,Celtics
203471,1610612745,2021-22,2022-03-02,2022-03-15,9,placed on IL with sprained right ankle; placed on IL with illness,Dennis Schröder,Rockets
203471,1610612747,2022-23,2022-10-16,2022-11-18,33,placed on IL with thumb injury,Dennis Schröder,Lakers
203473,1610612748,2021-22,2021-12-24,2022-05-10,44,placed on IL with sprained MCL in left knee; placed on IL with tightness in lower back / lower back spasms; placed on IL with sprained right ankle; placed on IL with sprained right ankle; placed on IL with head cold,Dewayne Dedmon,Heat
203473,1610612748,2022-23,2022-10-29,2023-01-04,18,placed on IL with foot injury; placed on IL with left foot injury; placed on IL with left foot injury; placed on IL with left foot injury; placed on IL with left foot injury,Dewayne Dedmon,Heat
203473,1610612755,2022-23,2023-02-25,2023-03-04,7,placed on IL with left hip injury,Dewayne Dedmon,76ers
203476,1610612737,2021-22,2021-12-28,2022-01-12,15,placed on IL with NBA health and safety protocols,Gorgui Dieng,Hawks
203482,1610612762,2022-23,2022-12-19,2023-03-31,11,placed on IL with sprained left ankle; placed on IL with illness,Kelly Olynyk,Jazz
203482,1610612765,2021-22,2021-11-11,2022-01-31,78,placed on IL with sprained left knee; placed on IL with NBA health and safety protocols,Kelly Olynyk,Pistons
203484,1610612743,2022-23,2022-10-28,2023-04-08,9,placed on IL with ankle injury; placed on IL with sprained right wrist; placed on IL with sprained right ankle; placed on IL with illness,Kentavious Caldwell-Pope,Nuggets
203484,1610612764,2021-22,2021-12-21,2021-12-30,9,placed on IL with NBA health and safety protocols,Kentavious Caldwell-Pope,Wizards
203486,1610612766,2021-22,2021-12-04,2021-12-13,9,placed on IL with NBA health and safety protocols,Mason Plumlee,Hornets
203487,1610612753,2021-22,2021-10-19,2022-02-10,114,placed on IL with left ankle injury,Michael Carter-Williams,Magic
203488,1610612760,2021-22,2021-10-27,2021-12-02,7,placed on IL; placed on IL; placed on IL; placed on IL with sore right ankle,Mike Muscala,Thunder
203488,1610612760,2022-23,2022-11-23,2022-12-05,12,placed on IL with finger injury,Mike Muscala,Thunder
203490,1610612744,2021-22,2021-11-08,2022-04-15,28,placed on IL with left foot injury; placed on IL with left foot injury; placed on IL with left foot injury; placed on IL with left foot injury; placed on IL with left foot injury; placed on IL with tightness in lower back; placed on IL with left foot injury; placed on IL with illness; placed on IL with lower back injury; placed on IL with lower back injury; placed on IL with left foot injury,Otto Porter Jr.,Warriors
203490,1610612761,2022-23,2022-10-19,2022-11-02,14,placed on IL with left hamstring injury,Otto Porter Jr.,Raptors
203493,1610612742,2021-22,2021-11-23,2022-02-25,28,placed on IL with illness; placed on IL with NBA health and safety protocols; placed on IL with sore right knee; placed on IL with bruised left hip,Reggie Bullock,Mavericks
203493,1610612742,2022-23,2022-12-29,2023-03-10,4,placed on IL with illness; placed on IL with bruised right quadriceps,Reggie Bullock,Mavericks
203496,1610612746,2022-23,2022-10-30,2022-11-06,7,placed on IL with NBA health and safety protocols,Robert Covington,Clippers
203496,1610612757,2021-22,2021-12-25,2022-01-28,10,placed on IL with NBA health and safety protocols; placed on IL with sprained MCL in right knee,Robert Covington,Blazers
203497,1610612750,2022-23,2022-11-05,2023-02-28,14,placed on IL with NBA health and safety protocols; placed on IL with sprained left ankle; placed on IL with right groin injury; placed on IL with illness,Rudy Gobert,Timberwolves
203497,1610612762,2021-22,2022-01-06,2022-02-14,29,placed on IL with NBA health and safety protocols; placed on IL with strained left calf,Rudy Gobert,Jazz
203500,1610612763,2021-22,2022-01-07,2022-05-06,23,placed on IL with NBA health and safety protocols; placed on IL with left calf injury; placed on IL with sore left ankle; placed on IL with NBA health and safety protocols,Steven Adams,Grizzlies
203500,1610612763,2022-23,2022-11-07,2023-01-09,7,placed on IL with sore right ankle; placed on IL with right hip injury; placed on IL with illness; placed on IL with illness,Steven Adams,Grizzlies
203501,1610612742,2021-22,2021-12-21,2022-01-01,11,placed on IL with NBA health and safety protocols,Tim Hardaway Jr.,Mavericks
203501,1610612742,2022-23,2022-10-25,2023-03-26,19,placed on IL with foot injury; placed on IL with illness; placed on IL with tightness in right hamstring; placed on IL with left calf injury; placed on IL with illness,Tim Hardaway Jr.,Mavericks
203503,1610612757,2021-22,2021-10-19,2021-10-31,12,placed on IL with sprained right foot,Tony Snell,Blazers
203504,1610612742,2021-22,2021-11-02,2022-04-04,28,placed on IL with NBA health and safety protocols; placed on IL with NBA health and safety protocols; placed on IL with sprained left shoulder; placed on IL with NBA health and safety protocols,Trey Burke,Mavericks
203506,1610612748,2021-22,2021-10-21,2022-03-26,147,placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with lower back spasms; placed on IL with right knee injury,Victor Oladipo,Heat
203506,1610612748,2022-23,2022-10-19,2023-02-24,66,placed on IL with knee injury; placed on IL with left knee injury; placed on IL with sprained right ankle,Victor Oladipo,Heat
203507,1610612749,2021-22,2021-11-12,2022-04-16,34,placed on IL with sprained right ankle; placed on IL with right calf injury; placed on IL with NBA health and safety protocols; placed on IL with illness; placed on IL with sore right knee; placed on IL with sore left ankle; placed on IL with sore right knee; placed on IL with sore right knee; placed on IL with sore right knee; placed on IL with sore right knee,Giannis Antetokounmpo,Bucks
203507,1610612749,2022-23,2022-11-05,2023-04-24,42,placed on IL; placed on IL with sore left knee; placed on IL with sore left knee; placed on IL with sore left knee; placed on IL with sore left knee; placed on IL with bruised right quadriceps; placed on IL with right hand injury; placed on IL with sore right knee; placed on IL with sore right knee; placed on IL with bruised lower back,Giannis Antetokounmpo,Bucks
203521,1610612758,2022-23,2023-01-18,2023-01-20,2,placed on IL with illness,Matthew Dellavedova,Kings
203524,1610612737,2021-22,2021-12-06,2022-01-19,44,placed on IL with right hamstring injury (out for season),Solomon Hill,Hawks
203526,1610612739,2022-23,2022-11-02,2023-03-31,10,placed on IL with right ankle injury; placed on IL with strained left hamstring,Raulzinho Neto / Raul Neto,Cavaliers
203526,1610612764,2021-22,2021-12-26,2022-01-04,9,placed on IL with NBA health and safety protocols,Raulzinho Neto / Raul Neto,Wizards
203552,1610612751,2022-23,2022-10-19,2023-02-15,30,placed on IL with sprained left ankle; placed on IL; placed on IL with left ankle injury; placed on IL with left ankle injury; placed on IL with illness; placed on IL with sore right knee; placed on IL with left adductor injury,Seth Curry,Nets
203552,1610612755,2021-22,2022-01-10,2022-01-29,10,placed on IL with sore left ankle; placed on IL with sore left ankle,Seth Curry,76ers
203585,1610612765,2021-22,2021-12-23,2022-01-18,10,placed on IL with NBA health and safety protocols; placed on IL player not with team,Rodney McGruder,Pistons
203585,1610612765,2022-23,2023-03-06,2023-03-07,1,placed on IL with sprained right ankle,Rodney McGruder,Pistons
203648,1610612749,2021-22,2022-01-01,2022-01-05,4,placed on IL with NBA health and safety protocols,Thanasis Antetokounmpo,Bucks
203658,1610612762,2021-22,2022-01-12,2022-01-15,3,placed on IL with illness,Norvel Pelle,Jazz
203710,1610612738,2021-22,2021-12-24,2021-12-30,6,placed on IL with NBA health and safety protocols,C.J. Miles,Celtics
203710,1610612740,2021-22,2022-03-10,2022-03-15,5,placed on IL with NBA health and safety protocols,C.J. McCollum,Pelicans
203710,1610612740,2022-23,2022-11-23,2023-02-15,11,placed on IL with illness; placed on IL with sprained right ankle,C.J. McCollum,Pelicans
203710,1610612757,2021-22,2021-12-06,2022-02-02,49,placed on IL with sprained right ankle; placed on IL with strained left hamstring; placed on IL with bruised ribs,C.J. Elleby,Blazers
203816,1610612760,2021-22,2022-01-05,2022-01-06,1,placed on IL,Scotty Hopson,Thunder
203897,1610612741,2021-22,2021-12-12,2022-04-17,46,placed on IL with NBA health and safety protocols; placed on IL with left knee injury; placed on IL with back spasms; placed on IL with left knee injury; placed on IL with sore left knee; placed on IL with sore left knee; placed on IL with sore left knee,Zach LaVine,Bulls
203897,1610612741,2022-23,2022-10-19,2022-10-29,4,placed on IL with left knee injury; placed on IL,Zach LaVine,Bulls
203903,1610612762,2021-22,2022-02-04,2022-02-07,3,placed on IL with sore right knee,Jordan Clarkson,Jazz
203903,1610612762,2022-23,2023-02-28,2023-03-04,4,placed on IL with sprained right thumb,Jordan Clarkson,Jazz
203914,1610612753,2021-22,2021-11-01,2021-11-05,4,placed on IL with sprained left ankle,Gary Harris,Magic
203914,1610612753,2022-23,2022-10-19,2023-04-07,57,placed on IL with left knee injury; placed on IL; placed on IL with right adductor injury; placed on IL with left adductor injury; placed on IL with left adductor injury,Gary Harris,Magic
203915,1610612742,2021-22,2022-03-19,2022-03-31,2,placed on IL with right knee injury; placed on IL with right knee injury,Spencer Dinwiddie,Mavericks
203915,1610612764,2021-22,2021-10-28,2022-01-06,17,placed on IL; placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with NBA health and safety protocols,Spencer Dinwiddie,Wizards
203917,1610612738,2021-22,2022-04-01,2022-04-16,15,placed on IL with sprained right ankle,Nik Stauskas,Celtics
203918,1610612749,2021-22,2021-10-18,2022-01-30,10,placed on IL with sore right foot; placed on IL with right Achilles injury; placed on IL with sore right Achilles,Rodney Hood,Bucks
203920,1610612761,2021-22,2021-11-07,2022-03-30,63,placed on IL with right knee injury; placed on IL with right knee injury; placed on IL with fractured nose; placed on IL with right knee injury,Khem Birch,Raptors
203920,1610612761,2022-23,2022-10-19,2022-10-21,2,placed on IL with knee injury,Khem Birch,Raptors
203924,1610612757,2022-23,2022-11-09,2023-02-22,9,placed on IL with sprained left ankle; placed on IL with concussion protocols,Jerami Grant,Blazers
203924,1610612765,2021-22,2021-12-12,2022-03-22,54,placed on IL with sprained right thumb; placed on IL with right knee inflammation; placed on IL with right knee inflammation,Jerami Grant,Pistons
203925,1610612751,2022-23,2022-10-19,2023-01-02,14,placed on IL with foot injury; placed on IL with ankle injury; placed on IL with sore left knee,Joe Harris,Nets
203926,1610612759,2021-22,2021-10-27,2022-03-12,32,placed on IL with right knee inflammation; placed on IL with right knee inflammation; placed on IL with tooth infection; placed on IL with NBA health and safety protocols; placed on IL with sprained right ankle; placed on IL with illness,Doug McDermott,Spurs
203926,1610612759,2022-23,2022-11-17,2023-03-24,30,placed on IL with left calf injury; placed on IL; placed on IL with sprained right ankle; placed on IL with sore right knee; placed on IL with back injury; placed on IL with right Achilles injury; placed on IL with sprained right thumb; placed on IL with right hip injury; placed on IL with hip injury,Doug McDermott,Spurs
203932,1610612743,2021-22,2021-12-23,2022-03-14,14,placed on IL with left hamstring injury; placed on IL with left hamstring injury; placed on IL with left hamstring injury; placed on IL with sore right foot,Aaron Gordon,Nuggets
203932,1610612743,2022-23,2022-11-16,2023-04-08,30,placed on IL with illness; placed on IL with strained right shoulder; placed on IL with sprained left ankle; placed on IL with sprained left ankle; placed on IL with bruised left ribcage; placed on IL with right shoulder inflammation,Aaron Gordon,Nuggets
203933,1610612751,2022-23,2022-10-19,2023-02-06,53,placed on IL with foot injury; placed on IL with bruised left shin,T.J. Warren,Nets
203935,1610612738,2021-22,2021-12-27,2022-05-25,31,placed on IL with right hand injury; placed on IL with bruised right thigh; placed on IL with sprained right ankle; placed on IL with illness; placed on IL with bruised right thigh; placed on IL with sprained right foot; placed on IL with sprained right ankle,Marcus Smart,Celtics
203935,1610612738,2022-23,2022-11-16,2023-04-15,46,placed on IL with right ankle injury; placed on IL with bruised left hip; placed on IL with illness; placed on IL with bruised left knee; placed on IL with sprained right ankle; placed on IL with bruised left hip; placed on IL with neck spasms,Marcus Smart,Celtics
203937,1610612750,2022-23,2022-10-23,2023-02-10,19,placed on IL with back spasms; placed on IL with back spasms; placed on IL with back spasms,Kyle Anderson,Timberwolves
203937,1610612763,2021-22,2021-12-02,2022-01-29,24,placed on IL with sore back; placed on IL with NBA health and safety protocols; placed on IL with NBA health and safety protocols,Kyle Anderson,Grizzlies
203944,1610612752,2021-22,2021-12-30,2022-03-27,10,placed on IL with NBA health and safety protocols; placed on IL with right quadricep injury,Julius Randle,Knicks
203944,1610612752,2022-23,2023-03-30,2023-04-15,16,placed on IL with sprained left ankle,Julius Randle,Knicks
203952,1610612744,2021-22,2021-12-19,2022-04-15,20,placed on IL with NBA health and safety protocols; placed on IL with sore left knee; placed on IL with sore left foot; placed on IL with illness; placed on IL with tightness in lower back,Andrew Wiggins,Warriors
203952,1610612744,2022-23,2022-12-05,2023-01-27,35,placed on IL with tightness in right adductor; placed on IL with illness,Andrew Wiggins,Warriors
203953,1610612738,2021-22,2021-12-07,2021-12-25,11,placed on IL with illness; placed on IL with NBA health and safety protocols,Jabari Parker,Celtics
203954,1610612755,2021-22,2021-11-01,2022-05-06,29,placed on IL; placed on IL with NBA health and safety protocols; placed on IL with sore back; placed on IL with orbital fracture and concussion,Joel Embiid,76ers
203954,1610612755,2022-23,2022-10-31,2023-05-03,34,placed on IL with illness; placed on IL with sprained left foot; placed on IL with sore left foot; placed on IL with sore left foot; placed on IL with right calf injury; placed on IL with sprained right knee,Joel Embiid,76ers
203991,1610612737,2021-22,2021-12-21,2022-04-24,24,placed on IL with NBA health and safety protocols; placed on IL with sprained left ankle; placed on IL with hyperextended right knee,Clint Capela,Hawks
203991,1610612737,2022-23,2022-11-25,2023-04-11,34,placed on IL with dental ailment; placed on IL with strained right calf; placed on IL with strained right calf; placed on IL with right calf injury,Clint Capela,Hawks
203992,1610612737,2021-22,2021-11-28,2022-01-26,45,placed on IL with sprained right ankle; placed on IL with NBA health and safety protocols; placed on IL with sore right knee,Bogdan Bogdanovic,Hawks
203992,1610612737,2022-23,2023-03-11,2023-03-13,2,placed on IL with back injury,Bogdan Bogdanovic,Hawks
203994,1610612757,2021-22,2021-12-26,2022-01-03,8,placed on IL with NBA health and safety protocols,Jusuf Nurkic,Blazers
203994,1610612757,2022-23,2022-12-19,2023-03-08,44,placed on IL with right calf injury; placed on IL with illness; placed on IL with left calf injury; placed on IL with strained left calf,Jusuf Nurkic,Blazers
203999,1610612743,2021-22,2021-11-19,2022-04-15,18,placed on IL with sprained right wrist; placed on IL with toe injury; placed on IL with illness; placed on IL with sore right wrist,Nikola Jokic,Nuggets
203999,1610612743,2022-23,2022-11-16,2023-04-08,21,placed on IL with NBA health and safety protocols; placed on IL with left hamstring injury; placed on IL with left hamstring injury; placed on IL with left hamstring injury; placed on IL with right calf injury; placed on IL with right calf injury,Nikola Jokic,Nuggets
204001,1610612742,2021-22,2021-10-28,2022-03-05,63,placed on IL with tightness in lower back; placed on IL with bruised left knee; placed on IL with toe injury; placed on IL with NBA health and safety protocols; placed on IL with sore right knee,Kristaps Porzingis,Mavericks
204001,1610612764,2021-22,2022-03-12,2022-03-14,2,placed on IL with right knee injury,Kristaps Porzingis,Wizards
204001,1610612764,2022-23,2022-11-10,2023-03-20,18,placed on IL with strained left groin; placed on IL with illness; placed on IL with rib injury; placed on IL with sprained left ankle; placed on IL with sore left knee; placed on IL with illness,Kristaps Porzingis,Wizards
204020,1610612755,2021-22,2021-12-30,2022-01-01,2,placed on IL with NBA health and safety protocols,Tyler Johnson,76ers
204038,1610612749,2021-22,2022-01-13,2022-01-17,4,placed on IL with NBA health and safety protocols,Langston Galloway,Bucks
204060,1610612749,2022-23,2022-10-20,2023-02-10,69,placed on IL with knee injury; placed on IL; placed on IL with left knee injury; placed on IL with left knee injury,Joe Ingles,Bucks
204060,1610612762,2021-22,2021-12-31,2022-01-12,9,placed on IL with strained lower back; placed on IL with NBA health and safety protocols,Joe Ingles,Jazz
204456,1610612754,2021-22,2021-12-02,2022-04-04,123,placed on IL with right wrist injury (surgery),T.J. McConnell,Pacers
204456,1610612754,2022-23,2022-12-04,2023-03-16,8,placed on IL with illness; placed on IL with sore back,T.J. McConnell,Pacers
2106,1610612739,2021-22,2021-10-25,2022-03-27,48,placed on IL; placed on IL; placed on IL; placed on IL; placed on IL with NBA health and safety protocols; placed on IL with illness,Ruben Nembhard / R.J. Nembhard Jr.,Cavaliers
2544,1610612747,2021-22,2021-11-04,2022-04-01,33,placed on IL with strained abdominal; placed on IL with NBA health and safety protocols; placed on IL with sore left knee; placed on IL with sore left knee; placed on IL with sprained left ankle,LeBron James,Lakers
2544,1610612747,2022-23,2022-11-10,2023-03-26,55,placed on IL with strained left adductor; placed on IL with sore left ankle; placed on IL with sore left ankle; placed on IL with sore left ankle; placed on IL with sore left ankle; placed on IL with right foot injury,LeBron James,Lakers
2546,1610612747,2021-22,2022-01-12,2022-04-03,31,placed on IL with tightness in lower back; placed on IL with strained right hamstring; placed on IL with illness; placed on IL with illness,Carmelo Anthony,Lakers
2617,1610612748,2021-22,2021-12-28,2022-01-10,13,placed on IL with NBA health and safety protocols,Udonis Haslem,Heat
2617,1610612748,2022-23,2023-05-06,2023-05-08,2,placed on IL with stomach illness,Udonis Haslem,Heat
2730,1610612747,2021-22,2021-12-14,2022-02-09,8,placed on IL with NBA health and safety protocols; placed on IL with back injury,Dwight Howard,Lakers
2738,1610612744,2021-22,2021-10-24,2022-06-08,145,placed on IL with sore left hip; placed on IL with left hip injury; placed on IL with sore right knee; placed on IL with sore right knee; placed on IL with sore right knee; placed on IL with left hip injury; placed on IL with tightness in lower back; placed on IL with lower back injury; placed on IL with left hip injury; placed on IL with cervical injury; placed on IL with right knee inflammation,Andre Iguodala,Warriors
2738,1610612744,2022-23,2022-10-19,2023-03-05,129,placed on IL with left hip injury; placed on IL with right hip injury,Andre Iguodala,Warriors
2772,1610612747,2021-22,2021-10-18,2021-12-31,70,placed on IL recovering from surgery on right ankle; placed on IL with NBA health and safety protocols,Trevor Ariza,Lakers
445,1610612737,2021-22,2021-12-24,2021-12-29,5,placed on IL with NBA health and safety protocols,Wesley Iwundu / Wes Iwundu,Hawks
445,1610612749,2021-22,2021-12-11,2022-03-07,16,placed on IL with NBA health and safety protocols; placed on IL with bruised left knee; placed on IL with left hamstring injury,Wesley Matthews / Wes Matthews Jr.,Bucks
445,1610612749,2022-23,2022-11-16,2023-04-25,31,placed on IL with strained right hamstring; placed on IL with strained right calf; placed on IL with strained right calf,Wesley Matthews / Wes Matthews Jr.,Bucks
77770,1610612737,2021-22,2021-10-27,2022-04-02,23,placed on IL with sore right ankle; placed on IL with NBA health and safety protocols; placed on IL with lower back spasms; placed on IL with left hamstring injury; placed on IL with left hip injury; placed on IL with right ankle injury,Louis Williams / Lou Williams,Hawks
78461,1610612764,2022-23,2022-11-25,2022-11-28,3,placed on IL with right groin injury,Johnny Davis (Christian),Wizards
78591,1610612737,2021-22,2021-12-26,2022-04-17,66,placed on IL with NBA health and safety protocols; placed on IL with right foot injury; placed on IL with strained right foot,John Collins (Martin),Hawks
78591,1610612737,2022-23,2022-12-01,2023-04-11,26,placed on IL with sprained left ankle; placed on IL with left hip flexor injury; placed on IL with concussion protocols; placed on IL with back injury,John Collins (Martin),Hawks
78591,1610612746,2022-23,2022-10-22,2022-12-29,12,placed on IL; placed on IL; placed on IL; placed on IL with left knee injury; placed on IL with left knee injury; placed on IL with left knee injury; placed on IL; placed on IL with left knee injury,John Wall (Hildred),Clippers
78627,1610612749,2022-23,2022-10-29,2022-11-16,18,placed on IL with fractured nose,A.J. Green,Bucks
78630,1610612752,2021-22,2021-12-28,2022-01-03,6,placed on IL with NBA health and safety protocols,Wayne Selden Jr.,Knicks
